Trip_ID,Customer_ID_x,Driver_ID_x,Pickup_Location_ID,Drop_Location_ID,Start_Time,End_Time,Start_Time_Dim_ID,End_Time_Dim_ID,Day_of_Week_x,Month_x,Quarter_x,Is_Peak_Hour_x,Is_Night_Ride,Is_Weekend,Vehicle_Type_x,Distance_KM,Duration_Minutes,Fare_Amount_INR,Discount_Amount_INR,Final_Fare_INR,Tip_Amount_INR,Surge_Multiplier,Trip_Status,Cancellation_Reason,Payment_Method,Promo_Applied,Trip_Purpose,Driver_Rating_Given,Customer_Rating_Given,Name_x,Gender,Age_Group,City_x,Area_x,Phone_x,Registration_Date,Registration_Channel,Membership_Tier,Is_Active,Preferred_Payment,Preferred_Vehicle,Ride_Type_Used,Total_Rides_x,Rides_Per_Month,Total_Amount_Spent_INR,Avg_Fare_Per_Ride_INR_x,Promo_Codes_Used,Referrals_Made,Rating_Given_to_Drivers,Customer_Rating,Cancellations,Cancellation_Rate_Pct_x,Complaints_Raised,Last_Complaint_Type,Primary_Ride_Purpose,Peak_Hour_Preference,Night_Rides_Pct_x,Weekend_Rides_Pct,Surge_Rides_Pct,Last_Ride_Date,Days_Since_Last_Ride,Name_y,City_y,Area_y,Phone_y,License_Number,Vehicle_Number,Vehicle_Type_y,Vehicle_Age_Years,Fuel_Type,Vehicle_Ownership,Onboarding_Channel,Join_Date,Experience_Years,Verification_Status,Languages_Known,Availability_Status,Shift_Preference,Daily_Online_Hours,Total_Rides_y,Rating_x,Driver_Badge,Acceptance_Rate_Pct,Completion_Rate_Pct,Cancellation_Rate_Pct_y,Total_Earnings_INR,Monthly_Avg_Earnings_INR,Avg_Fare_Per_Ride_INR_y,Incentives_Earned,Penalties_Received,Last_Penalty_Reason,Complaints_Received,Compliments_Received,Peak_Hour_Rides_Pct,Night_Rides_Pct_y,Surge_Acceptance_Pct,Last_Active_Date,Days_Since_Last_Active,Feedback_ID,Customer_ID_y,Driver_ID_y,Reviewer_Type,Feedback_Type,Feedback_Channel,Feedback_Date,Day_of_Week_y,Month_y,Quarter_y,Is_Peak_Hour_y,Rating_y,Sentiment,Comment,Word_Count,Has_Emoji,Issue_Flag,Issue_Category,Follow_Up_Required,Response_Status,Response_Date,Resolution_Days,Escalated,Compensation_Given,Helpful_Votes,Repeat_Feedback
TRIP000825,CUST00470,DRV00654,LOC_MUM_003,LOC_MUM_007,2024-02-22 00:20:07,2024-02-22 00:21:07,TM_202402220020,TM_202402220021,Thursday,February,Q1,No,Yes,No,SUV,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,No Driver Available,,Yes,Leisure,,,Shreya Patel,Male,36-45,Mumbai,Andheri,+91-9937786916,2022-08-21,App,Platinum,No,UPI,Mini Cab,Both,291,10.12,95802.26,306.36,8,3,5.0,4.1,17,5.52,0,Rude Driver,Airport/Station,Evening (5-9PM),33.0,40.1,37.6,2023-06-28,552,Kiran Bhosale,Mumbai,Malad,+91-9653780627,MH1020742544,MH20IS9564,SUV,7,Diesel,Self-Owned,App,2019-04-09,7.7,Verified,Marathi+Hindi+English,Break,Flexible,11.0,4877,4.0,Silver,63.6,70.9,30.0,2245023.57,24296.79,494.62,39,2,Route Deviation,6,19,27.8,22.5,58.2,2024-08-31,122,FBK000833,CUST00909,DRV00813,Customer,Driver Feedback,App,2024-03-29 04:41:00,Friday,March,Q1,No,2.0,Negative,"App showed one fare, driver demanded a higher amount.",9.0,No,Yes,Driver Behaviour,Yes,Under Review,2024-04-01 00:41:00,2.0,No,No,20.0,No
TRIP000826,CUST00635,DRV00844,LOC_MUM_012,LOC_MUM_010,2024-12-30 04:36:31,2024-12-30 05:07:31,TM_202412300436,TM_202412300507,Monday,December,Q4,No,Yes,No,Sedan,14.34,31,881.7,0.0,881.7,0.0,2.5,Completed,,Card,No,Medical,3.1,3.6,Nisha Reddy,Female,55+,Pune,Viman Nagar,+91-8578280735,2023-01-17,App,Platinum,No,Cash,Mini Cab,Both,266,11.18,68615.6,248.91,9,1,4.6,4.0,3,1.12,1,Rude Driver,Work/Office,Morning (7-10AM),1.7,13.5,21.3,2024-09-22,100,Vinay Sharma,Mumbai,Chembur,+91-9420172491,MH2821452067,MH01RL7587,Sedan,7,CNG,Rented,Agent,2018-09-16,10.4,Suspended,Hindi,Online,Afternoon (2PM-10PM),11.9,9131,3.9,Bronze,63.4,92.8,3.2,3655080.65,29287.51,353.72,9,6,Overcharging,8,23,35.4,34.4,65.1,2024-01-31,335,FBK000598,CUST00881,DRV00004,Customer,Overall Experience,Email,2024-11-16 03:59:00,Saturday,November,Q4,No,4.5,Positive,"Very courteous driver, felt safe the entire journey.",8.0,No,No,,No,Closed,,,No,No,25.0,No
TRIP000826,CUST00635,DRV00844,LOC_MUM_012,LOC_MUM_010,2024-12-30 04:36:31,2024-12-30 05:07:31,TM_202412300436,TM_202412300507,Monday,December,Q4,No,Yes,No,Sedan,14.34,31,881.7,0.0,881.7,0.0,2.5,Completed,,Card,No,Medical,3.1,3.6,Nisha Reddy,Female,55+,Pune,Viman Nagar,+91-8578280735,2023-01-17,App,Platinum,No,Cash,Mini Cab,Both,266,11.18,68615.6,248.91,9,1,4.6,4.0,3,1.12,1,Rude Driver,Work/Office,Morning (7-10AM),1.7,13.5,21.3,2024-09-22,100,Vinay Sharma,Mumbai,Chembur,+91-9420172491,MH2821452067,MH01RL7587,Sedan,7,CNG,Rented,Agent,2018-09-16,10.4,Suspended,Hindi,Online,Afternoon (2PM-10PM),11.9,9131,3.9,Bronze,63.4,92.8,3.2,3655080.65,29287.51,353.72,9,6,Overcharging,8,23,35.4,34.4,65.1,2024-01-31,335,FBK000691,CUST00346,DRV00041,Driver,App Feedback,In-App Chat,2024-07-05 06:33:00,Friday,July,Q3,No,3.0,Neutral,Ride was acceptable but driver seemed distracted.,7.0,Yes,Yes,Payment Issue,No,Closed,2024-07-06 16:33:00,1.0,No,No,4.0,No
TRIP000827,CUST00813,DRV00040,LOC_MUM_015,LOC_MUM_014,2024-08-20 00:20:25,2024-08-20 01:30:25,TM_202408200020,TM_202408200130,Tuesday,August,Q3,No,Yes,No,Sedan,30.65,70,758.3,97.84,660.46,0.0,1.0,Completed,,Cash,Yes,Airport/Station,4.3,4.0,Priya Desai,Female,26-35,Pune,Aundh,+91-8360423829,2022-11-01,Referral,Platinum,No,Wallet,Sedan,Both,269,10.2,37099.56,144.38,27,9,3.2,4.8,11,3.93,0,,Shopping,Evening (5-9PM),9.0,46.6,10.4,2023-12-26,371,Ajay Jadhav,Mumbai,Dadar,+91-9669673458,MH2121258103,MH14XB4700,Mini Cab,10,Diesel,Self-Owned,Agent,2019-05-17,13.1,Verified,Marathi+Hindi,Break,Afternoon (2PM-10PM),9.9,4152,3.8,Bronze,75.2,88.6,9.1,591532.6,3762.93,167.2,1,3,Misconduct,4,21,25.4,24.7,39.4,2024-07-23,161,FBK000143,CUST00389,DRV00839,Driver,Overall Experience,In-App Chat,2023-03-01 02:32:00,Wednesday,March,Q1,No,3.0,Neutral,"Trip completed without issues, average speed maintained.",7.0,Yes,No,,No,Resolved,,,No,No,0.0,No
TRIP000828,CUST00359,DRV00322,LOC_MUM_015,LOC_MUM_002,2023-05-08 11:05:54,2023-05-08 12:03:54,TM_202305081105,TM_202305081203,Monday,May,Q2,No,No,No,SUV,14.19,58,700.38,43.41,656.97,0.0,1.5,Completed,,Card,Yes,Leisure,3.8,4.6,Nisha Verma,Male,26-35,Mumbai,Thane,+91-7305373208,2023-07-24,Referral,Gold,No,Cash,Autorickshaw,Both,122,6.96,26495.55,216.66,25,7,3.5,4.5,9,6.87,2,Late Pickup,Airport/Station,Morning (7-10AM),16.4,12.5,14.6,2023-01-28,703,Naresh Yadav,Pune,Aundh,+91-7312752277,MH3221256586,MH08MQ9971,Sedan,3,CNG,Company Fleet,Camp,2023-01-05,6.0,Verified,Marathi+Hindi,Offline,Afternoon (2PM-10PM),10.8,2338,3.9,Bronze,77.9,77.6,18.6,613759.66,8524.44,255.53,30,0,,3,29,68.9,17.5,48.5,2024-01-06,360,FBK000839,CUST00420,DRV00604,Driver,Vehicle Feedback,Call Center,2024-05-05 18:05:00,Sunday,May,Q2,Yes,3.5,Neutral,"Driver was fine, took a slightly longer route.",8.0,No,Yes,Vehicle Condition,No,Resolved,2024-05-07 17:05:00,1.0,No,No,2.0,No
TRIP000829,CUST00061,DRV00263,LOC_PUN_010,LOC_PUN_013,2023-10-28 02:59:58,2023-10-28 03:35:58,TM_202310280259,TM_202310280335,Saturday,October,Q4,No,Yes,Yes,Mini Cab,19.9,36,401.4,0.0,401.4,0.0,1.0,Completed,,Card,No,Shopping,4.5,4.7,Shreya Pandey,Male,46-55,Pune,Kharadi,+91-7655044993,2023-12-15,Offline,Platinum,No,UPI,SUV,Both,280,21.99,146008.24,488.47,10,13,3.0,4.2,16,5.41,1,,School/College,Afternoon (12-3PM),22.8,38.6,13.3,2024-08-06,147,Anil Tiwari,Mumbai,Bandra,+91-9320457538,MH0123720700,MH08HH7991,Sedan,7,CNG,Self-Owned,Agent,2018-05-21,14.2,Verified,Marathi+Hindi,Offline,Afternoon (2PM-10PM),10.8,7994,3.7,Bronze,95.1,79.9,20.0,2680996.13,15733.55,349.44,33,7,Route Deviation,0,2,32.9,23.2,34.5,2024-03-04,302,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000830,CUST00287,DRV00022,LOC_PUN_005,LOC_PUN_012,2024-12-20 22:13:07,2024-12-20 22:44:07,TM_202412202213,TM_202412202244,Friday,December,Q4,No,Yes,No,Sedan,7.91,31,422.44,0.0,422.44,0.0,2.0,Completed,,Net Banking,No,Airport/Station,4.1,3.3,Rahul Verma,Other,18-25,Pune,Kothrud,+91-8061923529,2023-12-24,App,Platinum,No,UPI,Any,Both,205,16.49,49428.95,264.44,28,3,3.0,3.3,12,5.53,4,,Shopping,Afternoon (12-3PM),30.2,13.5,39.9,2024-06-17,197,Dinesh Shinde,Mumbai,Goregaon,+91-8492339672,MH3824547171,MH15EF1253,Mini Cab,2,CNG,Self-Owned,Agent,2020-12-18,5.6,Verified,Marathi+Hindi+English,Online,Afternoon (2PM-10PM),13.2,3584,2.9,Bronze,86.5,73.6,22.4,782170.24,11639.44,228.1,2,2,Late Cancellation,7,9,25.7,35.9,51.8,2024-06-29,185,FBK000631,CUST00047,DRV00389,Driver,App Feedback,Call Center,2024-07-26 21:56:00,Friday,July,Q3,Yes,1.5,Negative,Vehicle was dirty and had a bad odor inside.,9.0,Yes,Yes,Late Pickup,Yes,Escalated,2024-07-27 04:56:00,0.0,Yes,Yes,20.0,No
TRIP000831,CUST00126,DRV00354,LOC_PUN_003,LOC_PUN_013,2024-12-26 09:52:36,2024-12-26 10:20:36,TM_202412260952,TM_202412261020,Thursday,December,Q4,Yes,No,No,Mini Cab,7.02,28,319.92,0.0,319.92,3.53,2.0,Completed,,UPI,No,Airport/Station,3.2,4.5,Priya Kumar,Female,26-35,Pune,Baner,+91-8839395105,2022-01-01,Web,Gold,No,Wallet,Mini Cab,Both,170,4.66,35802.16,240.61,29,14,4.1,3.7,17,9.09,4,,Work/Office,Morning (7-10AM),29.5,59.2,13.8,2023-04-20,621,Anil Sharma,Pune,Aundh,+91-9661296817,MH4022865789,MH19EI7651,Sedan,7,CNG,Self-Owned,Agent,2023-04-12,12.5,Verified,Marathi+Hindi+English,Online,Morning (6AM-2PM),12.9,7326,4.2,Silver,87.6,88.2,7.2,1606488.95,10709.93,204.7,40,2,Overcharging,6,14,53.2,7.8,70.0,2024-12-26,5,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000832,CUST00848,DRV00127,LOC_PUN_001,LOC_PUN_012,2023-01-14 17:34:18,2023-01-14 17:44:18,TM_202301141734,TM_202301141744,Saturday,January,Q1,Yes,No,Yes,SUV,1.65,10,58.2,0.0,58.2,49.24,1.0,Completed,,Card,No,Leisure,4.7,3.5,Shreya Sharma,Male,18-25,Mumbai,Borivali,+91-7308914946,2020-05-29,Web,Platinum,No,Cash,Sedan,Both,283,5.06,58731.93,204.77,20,2,3.9,4.4,3,1.05,1,,Work/Office,Evening (5-9PM),15.1,37.0,34.9,2023-03-14,658,Suresh Shinde,Mumbai,Kurla,+91-9010458484,MH1724350523,MH12KC6909,Sedan,11,Petrol,Company Fleet,App,2019-11-25,7.5,Verified,Hindi,Break,Night (10PM-6AM),4.4,2160,3.9,Bronze,65.5,75.1,22.5,617153.61,6857.26,332.48,45,7,Overcharging,8,19,35.2,27.9,60.2,2024-02-07,328,FBK000042,CUST00784,DRV00495,Driver,Overall Experience,In-App Chat,2024-01-15 04:31:00,Monday,January,Q1,No,4.0,Positive,"Reached on time, very smooth experience overall.",7.0,No,No,,No,Resolved,,,No,No,21.0,No
TRIP000832,CUST00848,DRV00127,LOC_PUN_001,LOC_PUN_012,2023-01-14 17:34:18,2023-01-14 17:44:18,TM_202301141734,TM_202301141744,Saturday,January,Q1,Yes,No,Yes,SUV,1.65,10,58.2,0.0,58.2,49.24,1.0,Completed,,Card,No,Leisure,4.7,3.5,Shreya Sharma,Male,18-25,Mumbai,Borivali,+91-7308914946,2020-05-29,Web,Platinum,No,Cash,Sedan,Both,283,5.06,58731.93,204.77,20,2,3.9,4.4,3,1.05,1,,Work/Office,Evening (5-9PM),15.1,37.0,34.9,2023-03-14,658,Suresh Shinde,Mumbai,Kurla,+91-9010458484,MH1724350523,MH12KC6909,Sedan,11,Petrol,Company Fleet,App,2019-11-25,7.5,Verified,Hindi,Break,Night (10PM-6AM),4.4,2160,3.9,Bronze,65.5,75.1,22.5,617153.61,6857.26,332.48,45,7,Overcharging,8,19,35.2,27.9,60.2,2024-02-07,328,FBK000939,CUST00032,DRV00423,Customer,App Feedback,SMS,2024-02-11 17:53:00,Sunday,February,Q1,Yes,4.0,Positive,"Driver helped with luggage, very thoughtful service.",7.0,Yes,No,,No,Resolved,,,No,No,31.0,No
TRIP000833,CUST00583,DRV00804,LOC_PUN_007,LOC_PUN_006,2024-09-14 10:34:05,2024-09-14 11:37:05,TM_202409141034,TM_202409141137,Saturday,September,Q3,Yes,No,Yes,SUV,30.61,63,932.68,0.0,932.68,36.07,1.0,Completed,,Wallet,No,Leisure,4.2,3.0,Ritika Nair,Male,26-35,Pune,Viman Nagar,+91-9099054222,2021-02-21,Offline,Platinum,No,UPI,Autorickshaw,Both,222,4.73,19516.96,82.55,5,11,4.9,3.1,15,6.33,2,,Work/Office,Evening (5-9PM),21.1,12.5,39.5,2024-03-30,276,Santosh Gaikwad,Mumbai,Dadar,+91-8226683923,MH2524334074,MH19GN4092,SUV,10,Diesel,Self-Owned,App,2020-07-04,8.3,Verified,Marathi,Online,Morning (6AM-2PM),10.5,5678,3.9,Bronze,60.1,89.5,9.8,2675947.79,26866.95,534.22,21,7,Late Cancellation,1,6,36.7,7.0,38.4,2024-06-12,202,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000834,CUST00305,DRV00081,LOC_PUN_004,LOC_PUN_011,2023-11-07 07:11:53,2023-11-07 07:32:53,TM_202311070711,TM_202311070732,Tuesday,November,Q4,Yes,No,No,SUV,8.54,21,660.8,0.0,660.8,0.0,2.5,Completed,,Card,No,Medical,3.0,3.2,Manoj Nair,Female,36-45,Mumbai,Malad,+91-8441431706,2021-04-29,App,Platinum,No,UPI,Any,Both,251,5.61,61860.5,250.57,14,10,3.1,4.0,19,7.04,2,,Medical,Night (9PM-12AM),19.6,29.3,27.3,2023-03-20,652,Sachin Bhosale,Mumbai,Borivali,+91-9240776208,MH2724931742,MH10GI8719,Autorickshaw,5,CNG,Self-Owned,Camp,2022-02-12,8.0,Verified,Marathi,Online,Afternoon (2PM-10PM),13.1,3045,4.2,Silver,93.5,93.5,11.3,237927.45,2478.41,89.34,36,3,Late Cancellation,8,24,42.4,34.4,56.3,2024-03-05,301,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000835,CUST00344,DRV00883,LOC_MUM_011,LOC_MUM_004,2023-11-11 01:32:41,2023-11-11 01:50:41,TM_202311110132,TM_202311110150,Saturday,November,Q4,No,Yes,Yes,Mini Cab,5.79,18,188.73,11.17,177.56,0.0,1.5,Completed,,Cash,Yes,Airport/Station,4.0,3.4,Priya Kulkarni,Male,36-45,Pune,Baner,+91-8122869437,2020-09-11,App,Silver,No,Card,Mini Cab,Cab,82,1.56,25385.44,349.62,23,4,3.4,4.9,11,11.83,4,Overcharging,Work/Office,Evening (5-9PM),6.9,18.5,25.6,2024-08-12,141,Ganesh Shinde,Mumbai,Chembur,+91-8952145537,MH0123692170,MH08TE1085,Autorickshaw,11,CNG,Company Fleet,App,2020-08-24,9.3,Verified,Marathi+Hindi+English,Offline,Flexible,5.3,6055,3.7,Bronze,71.0,81.1,21.9,566920.04,5079.93,98.17,35,2,Misconduct,7,15,29.5,34.5,77.1,2024-11-09,52,FBK000018,CUST00334,DRV00207,Driver,Driver Feedback,Call Center,2023-11-22 21:26:00,Wednesday,November,Q4,Yes,5.0,Positive,"Driver followed all traffic rules, felt very safe.",8.0,Yes,No,,No,Resolved,,,No,No,6.0,Yes
TRIP000835,CUST00344,DRV00883,LOC_MUM_011,LOC_MUM_004,2023-11-11 01:32:41,2023-11-11 01:50:41,TM_202311110132,TM_202311110150,Saturday,November,Q4,No,Yes,Yes,Mini Cab,5.79,18,188.73,11.17,177.56,0.0,1.5,Completed,,Cash,Yes,Airport/Station,4.0,3.4,Priya Kulkarni,Male,36-45,Pune,Baner,+91-8122869437,2020-09-11,App,Silver,No,Card,Mini Cab,Cab,82,1.56,25385.44,349.62,23,4,3.4,4.9,11,11.83,4,Overcharging,Work/Office,Evening (5-9PM),6.9,18.5,25.6,2024-08-12,141,Ganesh Shinde,Mumbai,Chembur,+91-8952145537,MH0123692170,MH08TE1085,Autorickshaw,11,CNG,Company Fleet,App,2020-08-24,9.3,Verified,Marathi+Hindi+English,Offline,Flexible,5.3,6055,3.7,Bronze,71.0,81.1,21.9,566920.04,5079.93,98.17,35,2,Misconduct,7,15,29.5,34.5,77.1,2024-11-09,52,FBK000030,CUST00540,DRV00622,Driver,App Feedback,App,2024-11-26 21:21:00,Tuesday,November,Q4,Yes,3.5,Neutral,Ride was acceptable but driver seemed distracted.,7.0,Yes,Yes,Payment Issue,No,Pending,2024-11-27 17:21:00,0.0,No,No,8.0,No
TRIP000835,CUST00344,DRV00883,LOC_MUM_011,LOC_MUM_004,2023-11-11 01:32:41,2023-11-11 01:50:41,TM_202311110132,TM_202311110150,Saturday,November,Q4,No,Yes,Yes,Mini Cab,5.79,18,188.73,11.17,177.56,0.0,1.5,Completed,,Cash,Yes,Airport/Station,4.0,3.4,Priya Kulkarni,Male,36-45,Pune,Baner,+91-8122869437,2020-09-11,App,Silver,No,Card,Mini Cab,Cab,82,1.56,25385.44,349.62,23,4,3.4,4.9,11,11.83,4,Overcharging,Work/Office,Evening (5-9PM),6.9,18.5,25.6,2024-08-12,141,Ganesh Shinde,Mumbai,Chembur,+91-8952145537,MH0123692170,MH08TE1085,Autorickshaw,11,CNG,Company Fleet,App,2020-08-24,9.3,Verified,Marathi+Hindi+English,Offline,Flexible,5.3,6055,3.7,Bronze,71.0,81.1,21.9,566920.04,5079.93,98.17,35,2,Misconduct,7,15,29.5,34.5,77.1,2024-11-09,52,FBK000121,CUST00339,DRV00543,Driver,Overall Experience,SMS,2023-08-09 09:50:00,Wednesday,August,Q3,Yes,4.0,Positive,Driver was very patient and understanding.,6.0,No,No,,No,Resolved,,,No,No,38.0,Yes
TRIP000836,CUST00418,DRV00478,LOC_MUM_013,LOC_MUM_002,2023-12-12 00:31:34,2023-12-12 01:19:34,TM_202312120031,TM_202312120119,Tuesday,December,Q4,No,Yes,No,Sedan,18.57,48,466.14,0.0,466.14,32.17,1.0,Completed,,Wallet,No,Work/Office,3.9,4.6,Manoj Patel,Male,18-25,Pune,Baner,+91-8545588675,2021-10-02,App,Silver,No,UPI,Sedan,Cab,61,1.54,36451.54,528.47,7,2,4.3,3.7,5,7.58,3,Route Issue,Medical,Night (9PM-12AM),20.1,36.4,17.8,2024-06-06,208,Rohan Patil,Pune,Baner,+91-8420331780,MH2123127863,MH18MT2529,Mini Cab,7,Petrol,Self-Owned,App,2023-11-02,5.1,Suspended,English,Break,Morning (6AM-2PM),13.3,1464,3.2,Bronze,85.9,89.3,11.3,260422.14,4255.26,176.84,49,7,Misconduct,6,27,63.5,10.7,70.1,2024-05-20,225,FBK000123,CUST00253,DRV00144,Customer,Vehicle Feedback,Call Center,2023-07-08 18:24:00,Saturday,July,Q3,Yes,3.5,Neutral,Reached the destination but took longer than expected.,8.0,No,No,,No,Pending,,,No,No,16.0,Yes
TRIP000837,CUST00722,DRV00951,LOC_MUM_010,LOC_MUM_013,2024-03-11 07:53:12,2024-03-11 08:42:12,TM_202403110753,TM_202403110842,Monday,March,Q1,Yes,No,No,SUV,22.26,49,1193.64,0.0,1193.64,0.0,1.75,Completed,,Net Banking,No,Leisure,3.5,3.1,Anjali Pandey,Female,18-25,Pune,Baner,+91-8296941862,2020-08-18,App,Platinum,No,Cash,Autorickshaw,Both,205,3.85,97017.47,496.64,19,9,4.9,4.6,6,2.84,0,,Medical,Evening (5-9PM),44.2,58.0,13.6,2023-01-17,714,Vivek Mishra,Pune,Kharadi,+91-8059177976,MH3123653258,MH14QS4908,Autorickshaw,2,CNG,Self-Owned,App,2020-06-09,7.4,Verified,Marathi+Hindi,Online,Afternoon (2PM-10PM),6.1,5440,3.5,Bronze,57.4,73.6,23.0,310348.21,3494.91,62.39,23,0,,0,25,55.2,5.4,67.7,2024-04-09,266,FBK000425,CUST00717,DRV00668,Driver,Vehicle Feedback,Email,2024-01-15 08:38:00,Monday,January,Q1,Yes,4.0,Positive,"Very courteous driver, felt safe the entire journey.",8.0,Yes,No,,No,Resolved,,,No,No,3.0,No
TRIP000838,CUST00911,DRV00011,LOC_PUN_003,LOC_PUN_005,2023-05-29 23:00:44,2023-05-29 23:42:44,TM_202305292300,TM_202305292342,Monday,May,Q2,No,Yes,No,Mini Cab,23.17,42,467.46,0.0,467.46,0.0,1.0,Completed,,Card,No,Airport/Station,3.2,4.4,Rahul Singh,Male,26-35,Mumbai,Thane,+91-8196955653,2023-05-01,App,Platinum,No,Wallet,Mini Cab,Both,205,10.08,102242.78,512.0,8,8,3.3,3.5,1,0.49,0,,Airport/Station,Afternoon (12-3PM),29.1,58.1,38.9,2023-04-29,612,Nilesh Gaikwad,Mumbai,Powai,+91-9051043636,MH3124735877,MH08VM9718,Mini Cab,6,CNG,Company Fleet,Camp,2023-02-15,3.5,Verified,Marathi,Online,Morning (6AM-2PM),10.1,1952,3.3,Bronze,57.6,80.5,23.9,256501.5,6107.18,129.42,17,1,Misconduct,6,0,45.3,19.2,63.5,2024-12-17,14,FBK000091,CUST00212,DRV00020,Driver,Driver Feedback,In-App Chat,2023-12-08 19:25:00,Friday,December,Q4,Yes,3.0,Neutral,Reached the destination but took longer than expected.,8.0,Yes,Yes,Late Pickup,No,Resolved,2023-12-09 21:25:00,1.0,No,No,18.0,No
TRIP000839,CUST00270,DRV00929,LOC_MUM_001,LOC_MUM_015,2023-07-17 13:29:39,2023-07-17 13:58:39,TM_202307171329,TM_202307171358,Monday,July,Q3,No,No,No,SUV,15.88,29,479.44,93.06,386.38,0.0,1.0,Completed,,Net Banking,Yes,Medical,3.2,3.6,Arjun Joshi,Male,26-35,Pune,Wakad,+91-9241831737,2023-06-07,App,Silver,No,Cash,Mini Cab,Cab,47,2.46,9518.1,214.33,19,10,2.9,3.6,7,12.96,2,,Airport/Station,Morning (7-10AM),40.6,13.9,11.1,2023-01-27,704,Ganesh Salunke,Mumbai,Malad,+91-8589933160,MH3223402542,MH10ZG9830,Sedan,2,CNG,Company Fleet,Agent,2023-09-07,5.3,Verified,Hindi,Break,Morning (6AM-2PM),10.4,1309,3.6,Bronze,88.1,76.1,28.6,453024.16,7123.02,303.79,28,4,Route Deviation,4,0,59.4,24.3,65.7,2024-07-02,182,FBK000354,CUST00744,DRV00334,Customer,Overall Experience,Email,2023-11-14 18:52:00,Tuesday,November,Q4,Yes,4.5,Positive,"Very courteous driver, felt safe the entire journey.",8.0,No,No,,No,Closed,,,No,No,5.0,No
TRIP000840,CUST00671,DRV00499,LOC_PUN_008,LOC_PUN_005,2024-10-24 11:40:29,2024-10-24 11:41:29,TM_202410241140,TM_202410241141,Thursday,October,Q4,No,No,No,SUV,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Weather,,No,School/College,,,Deepak Verma,Female,26-35,Pune,Viman Nagar,+91-9086969682,2021-11-07,Referral,Gold,No,UPI,Sedan,Both,196,5.11,34244.89,196.3,21,0,3.3,4.1,15,7.11,4,Rude Driver,Airport/Station,Evening (5-9PM),12.1,57.5,17.8,2024-05-16,229,Rajesh Kadam,Mumbai,Andheri,+91-7803240113,MH3224732307,MH08VK2409,Mini Cab,5,Petrol,Self-Owned,Referral,2020-01-01,13.8,Verified,Marathi+Hindi+English,Online,Night (10PM-6AM),8.3,10467,5.0,Elite,95.9,80.2,21.2,2276091.02,13744.51,191.37,11,2,Misconduct,5,14,42.1,39.0,49.0,2024-07-26,158,FBK000318,CUST00687,DRV00368,Driver,App Feedback,SMS,2024-03-02 04:17:00,Saturday,March,Q1,No,4.5,Positive,Smooth ride with no issues at all. Highly recommend.,9.0,Yes,No,,No,Closed,,,No,No,44.0,No
TRIP000840,CUST00671,DRV00499,LOC_PUN_008,LOC_PUN_005,2024-10-24 11:40:29,2024-10-24 11:41:29,TM_202410241140,TM_202410241141,Thursday,October,Q4,No,No,No,SUV,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Weather,,No,School/College,,,Deepak Verma,Female,26-35,Pune,Viman Nagar,+91-9086969682,2021-11-07,Referral,Gold,No,UPI,Sedan,Both,196,5.11,34244.89,196.3,21,0,3.3,4.1,15,7.11,4,Rude Driver,Airport/Station,Evening (5-9PM),12.1,57.5,17.8,2024-05-16,229,Rajesh Kadam,Mumbai,Andheri,+91-7803240113,MH3224732307,MH08VK2409,Mini Cab,5,Petrol,Self-Owned,Referral,2020-01-01,13.8,Verified,Marathi+Hindi+English,Online,Night (10PM-6AM),8.3,10467,5.0,Elite,95.9,80.2,21.2,2276091.02,13744.51,191.37,11,2,Misconduct,5,14,42.1,39.0,49.0,2024-07-26,158,FBK000817,CUST00162,DRV00832,Customer,App Feedback,Call Center,2023-10-01 09:16:00,Sunday,October,Q4,Yes,4.0,Positive,"Polite driver, good conversation, arrived on time.",7.0,No,No,,No,Closed,,,No,No,20.0,No
TRIP000841,CUST00420,DRV00148,LOC_MUM_003,LOC_MUM_006,2024-10-06 18:48:07,2024-10-06 18:53:07,TM_202410061848,TM_202410061853,Sunday,October,Q4,Yes,No,Yes,Sedan,8.91,5,401.78,0.0,401.78,0.0,2.0,Ongoing,,,No,Shopping,,,Kavya Mishra,Male,55+,Mumbai,Goregaon,+91-7209944483,2021-12-08,Web,Gold,No,UPI,Autorickshaw,Both,173,4.64,62887.36,387.92,3,2,2.5,4.6,3,1.7,2,Rude Driver,Shopping,Afternoon (12-3PM),14.7,51.3,10.5,2024-07-25,159,Vinay Mane,Mumbai,Malad,+91-8001691557,MH1922894377,MH06HC5598,Sedan,5,CNG,Self-Owned,Referral,2023-01-27,14.2,Verified,Hindi,On Trip,Afternoon (2PM-10PM),7.1,8563,4.4,Silver,82.7,83.0,18.7,2181039.22,12799.53,299.52,3,2,Late Cancellation,5,2,42.9,14.6,83.6,2024-12-18,13,,,,,,,,,,,,,,,,,,,,,,,,,,
